0,1,2,3,4
1931 National LeagueTeam Standings,,,,
Team [Click for roster],Wins,Losses,WP,GB
St.Louis Cardinals,101,53,.656,0
New York Giants,87,65,.572,13
Chicago Cubs,84,70,.545,17
Brooklyn Robins,79,73,.520,21
Pittsburgh Pirates,75,79,.487,26
Philadelphia Phillies,66,88,.429,35
Boston Braves,64,90,.416,37
Cincinnati Reds,58,96,.377,43
