0,1,2
1901 National League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Chicago,131
ERA,Pittsburgh,2.58
Fewest Hits Allowed,Boston,"1,196"
Fewest Home Runs Allowed,Brooklyn,18
Fewest Walks Allowed,Pittsburgh,244
Saves,Brooklyn,5
St. Louis,,
Shutouts,Philadelphia,15
Pittsburgh,,
Strikeouts,Chicago,586
Statistic,Team,#
