0,1,2
1920 National League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Chicago,95
ERA,Brooklyn,2.62
Fewest Hits Allowed,Cincinnati,"1,327"
Fewest Home Runs Allowed,Brooklyn,25
Pittsburgh,,
Fewest Walks Allowed,Pittsburgh,280
Saves,St. Louis,12
Shutouts,New York,18
Strikeouts,Brooklyn,553
Statistic,Team,#
