0,1,2,3,4
1922 National League Team Standings1922 Team Standings |1922 World Series,,,,
Team | Roster,W,L,WP,GB
New York Giants,93,61,.604,0
Cincinnati Reds,86,68,.558,7
St. Louis Cardinals,85,69,.552,8
Pittsburgh Pirates,85,69,.552,8
Chicago Cubs,80,74,.519,13
Brooklyn Robins,76,78,.494,17
Philadelphia Phillies,57,96,.373,35½
Boston Braves,53,100,.346,39½
Team | Roster,W,L,WP,GB
National League Team Standings,,,,
