0,1,2
1884 American Association Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Cincinnati,111
ERA,Louisville,2.17
Fewest Hits Allowed,New York,802
Fewest Home Runs Allowed,Louisville,9
Fewest Walks Allowed,Louisville,97
Saves,Baltimore,1
Columbus,,
Toledo,,
Shutouts,Cincinnati,11
Strikeouts,Baltimore,635
Statistic,Team,#
