0,1,2
1959 National League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Milwaukee,69
ERA,San Francisco,3.47
Fewest Hits Allowed,San Francisco,"1,279"
Fewest Home Runs Allowed,Milwaukee,128
Fewest Walks Allowed,Pittsburgh,418
Saves,Cincinnati,26
Los Angeles,,
Shutouts,Milwaukee,18
Strikeouts,Los Angeles,"1,077"
