0,1,2
1887 American Association Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Louisville,133
ERA,Cincinnati,3.58
Fewest Hits Allowed,Cincinnati,"1,202"
Fewest Home Runs Allowed,Louisville,16
Fewest Walks Allowed,St. Louis,323
Saves,Brooklyn,3
Shutouts,Cincinnati,11
Strikeouts,Louisville,544
Statistic,Team,#
