0,1,2,3,4
1934 National League Pitcher ReviewPitching Statistics League Leaderboard,,,,
Statistic,Name(s),Team(s),#,Top 25
Complete Games,Carl Hubbell,New York,25,Top 25
ERA,Carl Hubbell,New York,2.30,Top 25
Games,Curt Davis,Philadelphia,51,Top 25
Saves,Carl Hubbell,New York,7,Top 25
Shutouts,Dizzy Dean,St. Louis,7,Top 25
Strikeouts,Dizzy Dean,St. Louis,195,Top 25
Winning Percentage,Dizzy Dean,St. Louis,.811,Top 25
Wins,Dizzy Dean,St. Louis,30,Top 25
Statistic,Name(s),Team(s),#,Top 25
