0,1,2,3,4
1880 National LeagueTeam Standings,,,,
Team | Roster,W,L,WP,GB
Chicago White Stockings,67,17,.798,0
Providence Grays,52,32,.619,15
Cleveland Blues,47,37,.560,20
Troy Trojans,41,42,.494,25½
Worcester Ruby Legs,40,43,.482,26½
Boston Red Caps,40,44,.476,27
Buffalo Bisons,24,58,.293,42
Cincinnati Reds,21,59,.263,44
Team | Roster,W,L,WP,GB
