0,1,2,3,4
1926 National LeagueTeam Standings,,,,
Team [Click for roster],Wins,Losses,WP,GB
St. Louis Cardinals,89,65,.578,0
Cincinnati Reds,87,67,.565,2
Pittsburgh Pirates,84,69,.549,4½
Chicago Cubs,82,72,.532,7
New York Giants,74,77,.490,13½
Brooklyn Robins,71,82,.464,17½
Boston Braves,66,86,.434,22
Philadelphia Phillies,58,93,.384,29½
