0,1,2
1927 National League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Pittsburgh,90
ERA,Brooklyn,3.36
Fewest Hits Allowed,Brooklyn,"1,382"
Fewest Home Runs Allowed,Cincinnati,36
Fewest Walks Allowed,Cincinnati,316
Saves,New York,16
Shutouts,St. Louis,14
Strikeouts,Brooklyn,574
