0,1,2,3,4
1930 National League Team Standings1930 Team Standings |1927 World Series,,,,
Team | Roster,W,L,WP,GB
St. Louis Cardinals,92,62,.597,0
Chicago Cubs,90,64,.584,2
New York Giants,87,67,.565,5
Brooklyn Robins,86,68,.558,6
Pittsburgh Pirates,80,74,.519,12
Boston Braves,70,84,.455,22
Cincinnati Reds,59,95,.383,33
Philadelphia Phillies,52,102,.338,40
Team | Roster,W,L,WP,GB
National League Team Standings,,,,
