0,1,2,3,4
1921 National League Standings1921 Team Standings |1921 World Series,,,,
Team | Roster,W,L,WP,GB
New York Giants,94,59,.614,0
Pittsburgh Pirates,90,63,.588,4
St. Louis Cardinals,87,66,.569,7
Boston Braves,79,74,.516,15
Brooklyn Robins,77,75,.507,16½
Cincinnati Reds,70,83,.458,24
Chicago Cubs,64,89,.418,30
Philadelphia Phillies,51,103,.331,43½
Team | Roster,W,L,WP,GB
Final 1921 NL Official Standings,,,,
