0,1,2
1955 National League Team ReviewHitting Statistics League Leaderboard,,
Statistic,Team,#
Base on Balls,Brooklyn,674
Batting Average,Brooklyn,.271
Doubles,Brooklyn,230
Hits,Cincinnati,"1,424"
Home Runs,Brooklyn,201
On Base Percentage,Brooklyn,.359
Runs,Brooklyn,857
Slugging Average,Brooklyn,.448
Stolen Bases,Brooklyn,79
Triples,Pittsburgh,60
