0,1,2,3,4
1929 National League Pitcher ReviewPitching Statistics League Leaderboard,,,,
Statistic,Name(s),Team(s),#,Top 25
Complete Games,Red Lucas,Cincinnati,28,Top 25
ERA,Bill Walker,New York,3.09,Top 25
Games,Guy Bush,Chicago,50,Top 25
Saves,Guy Bush,Chicago,8,Top 25
Johnny Morrison,Brooklyn,,,
Shutouts,Pat Malone,Chicago,5,Top 25
Strikeouts,Pat Malone,Chicago,166,Top 25
Winning Percentage,Charlie Root,Chicago,.760,Top 25
Wins,Pat Malone,Chicago,22,Top 25
Statistic,Name(s),Team(s),#,Top 25
