0,1,2,3,4
1903 National LeagueTeam Standings |World Series,,,,
Team | Roster,W,L,WP,GB
Pittsburgh Pirates,91,49,.650,0
New York Giants,84,55,.604,6½
Chicago Cubs,82,56,.594,8
Cincinnati Reds,74,65,.532,16½
Brooklyn Superbas,70,66,.515,19
Boston Beaneaters,58,80,.420,32
Philadelphia Phillies,49,86,.363,39½
St. Louis Cardinals,43,94,.314,46½
Team | Roster,W,L,WP,GB
1903 National League Team Standings,,,,
