0,1,2,3,4
1954 National League Team Standings1954 All-Star Game| 1954 Team Standings |1954 World Series,,,,
Team [Click for roster],Wins,Losses,WP,GB
New York Giants,97,57,.630,0
Brooklyn Dodgers,92,62,.597,5
Milwaukee Braves,89,65,.578,8
Philadelphia Phillies,75,79,.487,22
Cincinnati Redlegs,74,80,.481,23
St. Louis Cardinals,72,82,.468,25
Chicago Cubs,64,90,.416,33
Pittsburgh Pirates,53,101,.344,44
