0,1,2
1892 National League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Louisville,147
ERA,Cleveland,2.41
Fewest Hits Allowed,Boston,"1,156"
Fewest Home Runs Allowed,Philadelphia,24
Fewest Walks Allowed,Cleveland,413
Saves,Brooklyn,5
Philadelphia,,
Shutouts,Boston,15
Strikeouts,New York,650
Statistic,Team,#
