0,1,2,3,4
1883 American AssociationTeam Standings,,,,
Team | Roster,W,L,WP,GB
Philadelphia Athletics,66,32,.673,0
St. Louis Browns,65,33,.663,1
Cincinnati Red Stockings,61,37,.622,5
New York Metropolitans,54,42,.563,11
Louisville Eclipse,52,45,.536,13½
Columbus Colts,32,65,.330,33½
Pittsburgh Alleghenys,31,67,.316,35
Baltimore Orioles,28,68,.292,37
Team | Roster,W,L,WP,GB
