0,1,2,3,4
1901 National LeagueTeam Standings,,,,
Team | Roster,W,L,WP,GB
Pittsburgh Pirates,90,49,.647,0
Philadelphia Phillies,83,57,.593,7½
Brooklyn Superbas,79,57,.581,9½
St. Louis Cardinals,76,64,.543,14½
Boston Beaneaters,69,69,.500,20½
Chicago Orphans,53,86,.381,37
New York Giants,52,85,.380,37
Cincinnati Reds,52,87,.374,38
Team | Roster,W,L,WP,GB
1901 National League Team Standings,,,,
