0,1,2,3,4
1933 National LeagueTeam Standings,,,,
Team [Click for roster],Wins,Losses,WP,GB
New York Giants,91,61,.599,0
Pittsburgh Pirates,87,67,.565,5
Chicago Cubs,86,68,.558,6
Boston Braves,83,71,.539,9
St.Louis Cardinals,82,71,.536,9½
Brooklyn Dodgers,65,88,.425,26½
Philadelphia Phillies,60,92,.395,31
Cincinnati Reds,58,94,.382,33
