0,1,2
1925 National League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Cincinnati,92
ERA,Cincinnati,3.39
Fewest Hits Allowed,Cincinnati,"1,447"
Fewest Home Runs Allowed,Cincinnati,35
Fewest Walks Allowed,Cincinnati,324
Saves,Pittsburgh,13
Shutouts,Cincinnati,11
Strikeouts,Brooklyn,518
Seasonal Events: All-Star Game |World SeriesNavigation:Year in Review Menu|Previous Season|Next SeasonMiscellaneous:A.L. LeaderboardRetirements|Rookies List,,
