0,1,2
1947 National League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Boston,74
ERA,St. Louis,3.53
Fewest Hits Allowed,Brooklyn,"1,299"
Fewest Home Runs Allowed,Boston,93
Fewest Walks Allowed,Boston,453
Saves,Brooklyn,34
Shutouts,Boston,14
Brooklyn,,
Strikeouts,St. Louis,642
Seasonal Events:All-Star Game|World SeriesNavigation:Year in Review Menu|Previous Season|Next SeasonMiscellaneous:A.L. LeaderboardRetirements|Rookies List,,
