0,1,2,3,4
1928 National LeagueTeam Standings,,,,
Team [Click for roster],Wins,Losses,WP,GB
St.Louis Cardinals,95,59,.617,0
New York Giants,93,61,.604,2
Chicago Cubs,91,63,.591,4
Pittsburgh Pirates,85,67,.559,9
Cincinnati Reds,78,74,.513,16
Brooklyn Robins,77,76,.503,17½
Boston Braves,50,103,.327,44½
Philadelphia Phillies,43,109,.283,51
