0,1,2,3,4
1952 National League Team Standings1952 All-Star Game| 1952 Team Standings |1952 World Series,,,,
Team [Click for roster],Wins,Losses,WP,GB
Brooklyn Dodgers,96,57,.627,0
New York Giants,92,62,.597,4½
St. Louis Cardinals,88,66,.571,8½
Philadelphia Phillies,87,67,.565,9½
Chicago Cubs,77,77,.500,19½
Cincinnati Reds,69,85,.448,27½
Boston Braves,64,89,.418,32
Pittsburgh Pirates,42,112,.273,54½
