0,1,2
1924 National League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Brooklyn,97
ERA,Cincinnati,3.12
Fewest Hits Allowed,Pittsburgh,"1,387"
Fewest Home Runs Allowed,Cincinnati,30
Fewest Walks Allowed,Cincinnati,293
Saves,New York,21
Shutouts,Pittsburgh,15
Strikeouts,Brooklyn,638
