0,1,2,3,4
1906 National League StandingsTeam Standings |1906 World Series,,,,
Team | Roster,W,L,WP,GB
Chicago Cubs,116,36,.763,0
New York Giants,96,56,.632,20
Pittsburgh Pirates,93,60,.608,23½
Philadelphia Phillies,71,82,.464,45½
Brooklyn Superbas,66,86,.434,50
Cincinnati Reds,64,87,.424,51½
St. Louis Cardinals,52,98,.347,63
Boston Beaneaters,49,102,.325,66½
Team | Roster,W,L,WP,GB
1906 National League Team Standings,,,,
