0,1,2
1941 National League Team ReviewPitching Statistics League Leaderboard,,
Statistic,Team,#
Complete Games,Cincinnati,89
ERA,Brooklyn,3.15
Fewest Hits Allowed,Brooklyn,"1,236"
Fewest Home Runs Allowed,Chicago,60
Fewest Walks Allowed,Chicago,449
Saves,Brooklyn,22
Shutouts,Cincinnati,19
Strikeouts,St. Louis,659
Statistic,Team,#
